teryt_id,year,group,base_area,base_perimeter,box_area,box_perimeter,rect_area,rect_perimeter,circ_radius,circ_area,conv_area,conv_perimeter,schwartzberg_radius,schwartzberg_circumference,schwartzberg,polsby_popper,reock,box,rectangle,convex_hull
2415011,2018,urban_fabric,3763356.455713355,34766.15318174776,27084233.214627,20842.113755,24070438.359431,19627.376603,2946.886527,27282031.055677,17506515.384806,16034.769303,1094.4923778113541,6876.898427084348,0.19780441025884687,0.039126584717850216,0.1379426791221343,0.13895008309413506,0.1563476493247511,0.21496890574691938
0221011,2018,urban_fabric,3102094.5239486396,28223.615920196902,21311193.783271,18782.276323,16645825.317398,17926.96836,3171.905198,31607508.979587,12061985.586744,14564.694813,993.693793303275,6243.562241918687,0.22121765898361645,0.04893725264619162,0.09814422661248179,0.1455617435370393,0.18635870945409783,0.25717942552989037
3023032,2018,urban_fabric,2039483.4573498294,20584.668226938655,37461123.123609,24837.2,34376129.48112,23778.047936,3908.999437,48004404.718181,29477905.272601,21318.539176,805.7218795482397,5062.49987525062,0.24593546125875615,0.06048425110455715,0.04248534002917035,0.05444266715176226,0.059328478456830085,0.06918685159238502
3064011,2018,urban_fabric,88586091.73566401,317150.6030975251,424146715.79655,82407.998677,395731205.219435,80729.242859,12069.653637,457656344.482709,294532896.296277,64737.024427,5310.162782612794,33364.73677444457,0.10520155550259125,0.011067367280164787,0.1935646534864348,0.20885719124171176,0.22385419842375728,0.3007680732767906
2404052,2018,urban_fabric,9709667.1083933,92226.6840230429,178772737.744015,53600.08,138755021.703746,47254.063562,7424.909572,173193747.800221,110963545.726097,40886.593044,1758.033854098142,11046.052481593746,0.1197706780700679,0.014345015325363848,0.05606245740229262,0.05431290716315253,0.06997705012164736,0.08750321598735403
0203062,2018,urban_fabric,2353651.4970000014,20754.4604361743,90787694.448797,38307.72,46985950.474757,31381.681573,5962.833636,111700536.218781,42448825.582441,28910.34728,865.5579357422465,5438.460904368376,0.26203817348531633,0.06866400436352076,0.021071085033916474,0.025924785416017233,0.05009266542909439,0.05544679893272693
0810011,2018,urban_fabric,1643281.439082507,12694.216230546834,4675758.639296,8649.48,3978323.702071,8185.810374,1274.351918,5101861.056256,3132555.989846,6792.146291,723.237670370044,4544.236304067854,0.35797691023513467,0.1281474682614937,0.32209451040762543,0.3514470197995348,0.4130587559345818,0.5245816657097621
2605012,2018,urban_fabric,3501102.0256228894,39080.94348289767,99253486.358375,39880.859571,89048793.75129,38159.19664,6139.16714,118404657.873644,66149416.451269,32484.245379,1055.6682183782275,6632.95903897053,0.16972361585572263,0.0288061057791409,0.029568955212548348,0.035274348076615114,0.03931666986305664,0.05292717930780363
1817062,2018,urban_fabric,799051.3514004648,8651.88358434991,3936095.291697,7939.64,3029572.282873,7101.035576,1111.603795,3881949.791527,2211110.134599,5913.920917,504.3272198873328,3168.7813780068177,0.3662533536325796,0.13414151904711138,0.20583763168305966,0.20300609923901597,0.2637505485238693,0.3613801677705114
2005011,2018,urban_fabric,8448405.160778321,30816.203288186967,30024418.080013,22567.906869,27044524.301617,21838.062525,3612.581086,41000115.518177,18197368.673055,17914.26463,1639.881363136339,10303.678486375877,0.3343591158851705,0.11179601837551283,0.20605808188595964,0.28138447640396913,0.31238875073403266,0.46426520847972635
3209022,2018,urban_fabric,5857910.725896373,42852.765309110015,104273342.600049,41696.360721,68206408.185141,38467.13186,7280.44541,166519758.484794,44409171.019277,31802.935009,1365.5148832710984,8579.783051304013,0.20021538842162068,0.040086201760820436,0.03517847238789562,0.05617841127779882,0.08588504924633371,0.13190768013556456
3007062,2018,urban_fabric,3343807.9381636977,34304.442766033266,53197153.305356,30508.750177,45798129.907409,30061.753463,5392.355105,91349640.224545,31254546.905688,24110.446242,1031.6816971417795,6482.247281167329,0.18896232553253312,0.03570676047066301,0.036604500356480225,0.06285689610062341,0.07301188814748423,0.10698628741135773
0615042,2018,urban_fabric,8042307.372034445,79807.61786476792,184868738.261045,54386.702467,178216842.142599,53410.098796,7994.370682,200779069.007949,128338739.778852,43865.009828,1599.9831074881213,10052.990352704901,0.12596529782081017,0.0158672562550854,0.04005550684028744,0.04350279797267971,0.045126528308696255,0.06266469022442184
2010062,2018,urban_fabric,3880335.2813016176,34373.364921220666,110896887.707907,45904.8,107952907.17336,45656.61567,8139.30061,208124903.710259,70259586.627847,36805.129629,1111.3726115691647,6982.9600638131815,0.20315031943533104,0.04127005228667704,0.018644262229683118,0.03499047954819157,0.0359447038797227,0.055228552679296126
1213062,2018,urban_fabric,10859979.645263491,91887.0598289884,152559337.426844,49975.699039,124533469.471676,44798.337939,7240.055891,164677289.566281,90877864.913131,37678.204336,1859.2576165884343,11682.060138810188,0.12713498680392807,0.01616330486963496,0.06594703904749694,0.07118528323755419,0.0872053086719269,0.11950082295226025
0620052,2018,urban_fabric,4629810.136023646,52099.527415894256,105243445.512069,41125.199633,88564605.053966,37810.902226,5806.66299,105926132.1783,63833099.750326,31401.614314,1213.9663658644943,7627.575633409989,0.14640393131633295,0.02143411110487754,0.043707912682307004,0.04399143446413215,0.05227607725685126,0.07252992811147325
0210053,2018,urban_fabric,7221694.39760083,55183.12552270724,44254430.343931,26626.168478,39079848.899317,25005.579452,4053.376109,51615920.822212,35533797.41673,22663.540938,1516.1585411013054,9526.30506880256,0.17263076309228972,0.029801380365826257,0.13991214885956468,0.16318579499218894,0.18479330399169083,0.2032345238226837
0608042,2018,urban_fabric,1914590.1222986802,17463.370233052803,49726639.130299,28207.68,44280640.33917,26775.680116,4274.998783,57414536.558276,28548605.8321,22287.302002,780.6618755373563,4905.043226251576,0.280876094407472,0.07889138040959515,0.03334678353373737,0.03850230290613183,0.04323763404579906,0.06706422490677
1216133,2018,urban_fabric,5373974.782093653,47488.06670266601,61384323.158403,31663.3,55488060.146491,30457.307114,4822.468377,73061511.002245,41858019.20449,26051.638651,1307.89498861445,8217.746575796125,0.17304866562055213,0.02994584067305365,0.0735541149967255,0.08754637186804268,0.0968492098643585,0.12838578805748174
0803063,2018,urban_fabric,4289717.64395801,35565.20407139885,189464695.742418,55293.22,188511797.858248,55197.936837,8355.777554,219342915.700337,140862884.469116,46787.113808,1168.5287908343862,7342.0829295869435,0.2064400618887877,0.042617499152646496,0.0195571287554988,0.02264125053561424,0.022755698543513312,0.030453143566703866
2604172,2018,urban_fabric,4878419.0154010225,49410.33981453946,80447612.646779,36795.542886,65926586.363241,35215.626864,6104.468847,117070004.794394,50306289.463064,29046.300035,1246.133621065229,7829.688458659541,0.1584625503092691,0.025110379850517634,0.041670955971760834,0.06064094203541722,0.07399774938326104,0.09697433596216366
0618112,2018,urban_fabric,9887502.77071362,124883.16345563247,281728090.990107,69349.243651,267215379.623,68493.121759,11351.275601,404798793.152698,175011193.018148,55976.520036,1774.060281272248,11146.749493340672,0.0892574241787269,0.00796688777102118,0.02442572195857279,0.03509590660968495,0.0370019973575749,0.05649640231689823
